,내용,댓글,댓글쓴이,대댓글여부,id
53,안녕하세요 조교님:) 항상 감사합니다!!저는 본전공 통대/부전공 경영이고 이중으로 경영을 올리고 싶은데 막학기까지 티오가 안날 수도 있을것같아서 후기 이중을 생각하고 있습니다제가 궁금한 것은 8학기까지 제가 채워야하는 졸업학점이 뭐가 기준이 되는것인지입니다제가 지금 부전공이니까 전공+부전공을 이수할때의 졸업요건학점인지 전공+이중전공을 이수할때의 졸업학점인지요!!또한 예를 들어 제가 후기 이중을 하기 위해 8학기까지 전공+이중전공학점인 150학점을 다 들었다치면 9학기때는 150학점을 초과해서 제가 안들은 경영 수업중에서 아무거나 하나 이상 들으면 경영이 이중전공으로 인정되는건가요??? 후기 이중 9학기에 대한 등록금은 어떤식으로 책정되는지도 궁금합니다.,"['1. 후기이중은 부전을 이중으로 올리는 제도입니다 따라서 부전이 기준인데 전공, 부전, 교양 등 졸업에 필요한 모든 학점을 8학기 내로 다 이수해야 최종승인이 됩니다 물론 그 전에 후기이중을 신청해두어야 하고요 2. 후기이중은 추가학기 이수가 필수이므로 8학기까지 이중학점을 다 채웠다해도 9학기에 수업을 하나 이상은 들어야 합니다 3. 등록금은 추가학기부터 이중전공의 단과대 기준으로 고지됩니다']",['에타조교'],['parent'],110227138
54,"조교님 안녕하세요 궁금한게 있어서 글을 올리게 됐습니다.(졸업인증) 외국어 가산점 제도에 관련해서 여쭤볼게 있습니다. 정규 과정, 비정규 과정, 잉글리시존, 잉글리시 클리닉. 이 네가지를 전부 이수해야 가산점을 받을 수있는 건가요?  제가 이 프로그램중 정규 과정(잉글리시 서바이벌1,2) 만 이수 했는데 가산점을 받을 수있나요? 만약 가능하다면 정규과정 200점의 가산점이 어떤식으로 주어지는지도 궁금합니다. 토익시험 인증기준 점수가 낮아지는건가요..?","['어떤 과정을 이수하든 1000점을 다 채우면 졸업영어인증이 대체됩니다 근데 1000점을 채우기도 어려울 뿐더러 그 이하로 들은건 토익 기준 점수을 낮추는 식의 혜택도 없기 때문에 보통은 다 토익으로 인증을 하죠', '답변 감사합니다.  1000점을 채우지 못하면 아무런 혜택이나 가산점을 받지 못한다는 말씀이신가요?', '네 맞습니다']","['에타조교', '익명(글쓴이)', '에타조교']","['parent', 'child', 'child']",110126691
55,조교님 혹시 더이상 신입생을 받지 않는 융합전공도 5명이 안되면 폐강되나요?(정보기록학 전공),"['전공수업의 폐강은 각 전공마다 기준이 다르기 때문에 이건 학종지 융합전공 담당자에게 문의바랍니다', '서울 02 2173 2308 글로벌 031 330 4028']","['에타조교', '에타조교']","['parent', 'parent']",110121953
56,안녕하세요 조교님저는 현재 막학기를 다니고 있는 4학년입니다막학기지만 남은 학점은 22학점이라 어떻게든 계절 아니면 9학기를 들어야하는 것으로 알고 있었는데최근 동기 중 하나가 막학기생은 별도로 추가 문의를 하면 22학점을 수강할 수 있게 해준다는 얘기를 어디서 들었다고 말해줘 정말인지 여쭤보려고 합니다개강하셔서 바쁘실걸로 알지만 염치불고하고 한번 물어봅니다;(,"['졸업학점이 모자른다면 최종학기에 한해서 최대이수학점을 1~2학점 정도 늘려줍니다 학종지에 문의하셔서 조치를 받으시길 바랍니다', '감사합니다 덕분에 이번 학기에 학점 이수 완료할 수 있겠네요']","['에타조교', '익명(글쓴이)']","['parent', 'child']",110112795
57,"에타조교님, 안녕하세요! 간절한 마음으로 문의드려요.졸업논문을 쓰기 위해 수강해야하는 수업을 3-2학기에 듣고, 4-1학기에 졸논 제출하면서 심사받아도 되나요?!다른분들이 졸논수업은 4-1학기에, 졸논 제출 및 심사는 4-2학기에 해야한다고 들어서요ㅠㅠㅠㅠㅠ아시는분들 중에 알려주신다면 정말 고맙겠습니다!",['졸업논문 및 심사는 3학년 2학기 수료생부터 가능합니다 그래서 보통은 4학년이 심사를 받고 간혹 3-2까지 마친 휴학생이 받기도 하죠 다만 논문수업은 학과마다 학년제한이 다를 수 있기 때문에 이건 학과에 문의바랍니다'],['에타조교'],['parent'],110088912
58,안녕아세요 조교님제가 새내기인데 대학외국어 그 등급나눠서듣는 수업있잖습니까? 그거 놓쳤어요.. 그거 1학년 1학기때 들어야하는 교필 아닌가요? 자리도 적고.. 그거 놓치면 대학외국어 아무거나 들어야하는건가요? 안그래도 진리라서 걱정인데 강의도 못듣고.. 2학년때 또 들을수 있는건가요?,"['ㅈㄴㄱㄷ 전 3,4학년때 들었어요 걱정ㄴㄴ', '휴... 다행이네요 근데 3,4학년은.. 힘드셨겠어요 ㅋㅋ', '그런 사람이 생각보다 꽤 있어요ㅋㅋㅋ 제가 수강했던 반에는 저 말고 4명인가 더 있었던 걸로 기억합니다', '와.. 다행이네요 저는 눈치없이 1학년강의 2학년때 들어버리는 바보짓하는건가하고 진심 걱정했었거든요 ㅠㅠ 감사합니다 선배님', '저는 4학년 때 들었습니다 졸업전까지만 들으면 되니 걱정하실 필요없습니다^^', '그렇군요! 감사합니다']","['익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '에타조교', '익명(글쓴이)']","['parent', 'child', 'child', 'child', 'parent', 'child']",110066515
59,"안녕하세요 조교님! 제가 중외통 전필과목인 기초중국어(1)을 재수강하려고 하는데요, 기존에는 4학점짜리였던 수업인데 이번에는 6학점으로 바뀌었더라구요.재수강하게 되면 2학점이 추가로 인정되는건지가 궁금합니다!!",['네 4학점 대신 6학점으로 인정되는거니 결과적으론 2학점이 플러스됩니다'],['에타조교'],['parent'],110006543
60,안녕하세요 조교님제가 2019-2 휴학한 상태로겨울 계절을 들었는데요!종정시에서 성적이 확인이 안 돼서요 ㅠㅠ 성적 뜬 것까지는 확인 했었는데지금 확인할 수 있는 방법은 없나요?감사합니다,['20-1학기 복학이 완전히 확정되어야 종정시에 올라갑니다 보통 학기 2/4 이후에 뜹니다'],['에타조교'],['parent'],110005049
61,"안녕하세요 조교님제가 1학년때 신입생세미나 과목을 페일 해서 이번에 다시 듣는데, 재수강연결기간에 재수강으로 연결해야할까요??감사합니다!","['패논페는 재수강 대상 수업이 아닙니다 페일을 받았다면 그냥 다시 신청해서 들으시면 됩니다', '정말 감사합니다!!']","['에타조교', '익명(글쓴이)']","['parent', 'child']",109992189
62,안녕하세요 조교님!이번에 영어대교류로 들으려고비고란에 교류라고 써있는 과목을 수강신청했는데왜 구분에 자선으로 들어가는지 모르겠어요ㅠㅠ전 영어대가 1전공인데 전에 했을때는 교류과목도 1전공으로 표시되었는데 왜 구분에 자선이라고 뜨는걸까요?비고란에 분명히 영어대교류과목이라고 쓰여있는데 들으면 인정이 안되나요..?ㅠㅠ,"['타 전공 수업이므로 처음엔 자선으로 분류됩니다 다만 교류가 가능한 수업이니 추후 학종지에 이수구분정정신청을 하시면 전공으로 바꿔줍니다', '감사합니다!']","['에타조교', '익명(글쓴이)']","['parent', 'child']",109985318
63,"안녕하십니까 조교님 항상 수고 많으십니다!다름이 아니라 제가 불가피하게 전공 학점을 54를 초과해 55학점을 듣게 되었습니다.제가 부전공 코스를 밟고 있고 현재 졸업까지 남은 자선학점이 13학점인데, 만약 전공학점 1학점을 초과수강하게 된다면 남은 자선학점이 12학점이 되는지 궁금하여 여쭤봅니다.","['졸업학점 상 자선은 전공, 부전, 교양 뭘로 채우든지 상관없습니다 따라서 전공에서 초과된 학점은 그냥 자선으로 들었다고 보시면 됩니다', '감사합니다 조교님!']","['에타조교', '익명(글쓴이)']","['parent', 'child']",109983796
64,대학외국어가 교양으로 인정되나요?예를들어 제가 평화반인데영어도 듣고.진리반이 듣는 교양중국어를 추가로 들엇을 경우에요!,['네 교양학점으로 인정됩니다'],['에타조교'],['parent'],109983450
65,이중전공 변경을 신청하면 기존에 받은 이중전공 학점은 어떻게 되는건가요? 아니면 기존 이중전공 학점은 사라지고 42학점을 새로운 이중전공으로 다시 받아야하는건가요?,"['자선으로 처리됩니다 따라서 바꾸신 이중으로 새로 42학점을 이수해야합니다', '감사합니다!', '간혹 학과들끼리 전공교류가 되는 수업들이 있어서 일부 학점을 바꾸는 경우는 있는데 흔하지는 않습니다 수강편람 > 마지막페이지 > 수강유의교과목 현황 > 전공교류과목 현황을 확인바랍니다', '네에! 감사합니다ㅠㅠ']","['에타조교', 'ZOE1020', '에타조교', '익명']","['parent', 'child', 'parent', 'child']",109977320
66,"조교님 제가 등록기간에 등록을 못해서 추가등록기간에 하려고 하는데요,국장1과 면학장학금을 다 합쳐서 등록금 0인데도, 추가등록을 해여하나요? 어떻게 하면되나요?",['추가등록기간에 고지서대로 등록금을 납부하시면 됩니다 0원이어도 등록 절차를 밟아야 정상적으로 등록됩니다'],['에타조교'],['parent'],109941629
67,조교님 안녕하세요!타대학 교류에 대해 알고 싶어서 글 남겨요!1. 어느 학교랑 교류가 가능한지는 어떻게 알 수 있나요?2. 전공과 관련 없는 과목을 들으면 그냥 자선으로 처리되나요?3. 수강신청이나 이런 건 따로 해야 하는 건가요4. 학교에 따로 신청하는 절차나 방식을 알고 싶습니다.5. 이수 가능학점이나 학기에도 제한이 있나요?6. 타대학 전공 교류에 관해 정보를 어디서 얻을 수 있나요?,"[""1. 매학기마다 교류가 가능한 대학 목록이 신청공지로 업데이트됩니다 기존의 교류 대학들을 확인하시려면 학교 홈피 공지사항을 검색바랍니다 2. 전공, 이중, 교양 등은 각 학과와 교양대학의 사전 승인을 받아야 합니다 전공과 상관없는 과목을 인정받으려면 본전공 학과에서 자선으로 받든 아니면 교양대학의 승인을 받아 교양학점으로 받아야 합니다 3. 각 대학마다 신청방식이 다르며 이건 신청공지를 통해 안내됩니다 4. 공지보시면 자세하게 안내되어있고 매뉴얼도 첨부되어 있습니다 5. 국내외교류는 2개학기 최대 35학점입니다 6. 학교홈피 > 공지사항 > '국내'로 검색 > 각 학기별 국내대학 학점교류 공지들을 확인바랍니다 사실 질문하신 사항들 모두 홈피 공지만 확인하셨다면 다 알 수 있는 것들입니다..""]",['에타조교'],['parent'],109908885
68,조교님 안녕하세요! 부전공 변경 관련 문의입니다!제가 작년에 부전공a를 신청했다가 이번에 부전공b로 바꿨습니다.. 근데 생각보다 너무 안맞아서 다시 a로 바꾸고 싶은 마음이 굴뚝같은데요... 부전공 변경신청을 두 번할 수 있나요??,"['부전공 변경은 제한 없다고 알고 있어요 저도 세번인가 바꿈', '휘유... 다행이다...정말 감사합니다!!', '대신 답해주셔서 감사합니다^^']","['익명', '익명(글쓴이)', '에타조교']","['parent', 'child', 'child']",109901567
69,에타조교님 안녕하세요재입학관련 질문입니다휴학을 다 쓰고 초과되어 재입학을 하게되면휴학을 또 쓸 수있는 기회가 주어지나요?아니면 박탈되나요?,"['재입학은 학적만 재학생 신분으로 복구되는 것입니다 기존의 학기, 성적, 휴학 기간은 그대로 유지됩니다']",['에타조교'],['parent'],109801271
