question,answer,id
"안녕하십니까 조교님 항상 수고 많으십니다!다름이 아니라 제가 불가피하게 전공 학점을 54를 초과해 55학점을 듣게 되었습니다.제가 부전공 코스를 밟고 있고 현재 졸업까지 남은 자선학점이 13학점인데, 만약 전공학점 1학점을 초과수강하게 된다면 남은 자선학점이 12학점이 되는지 궁금하여 여쭤봅니다.","졸업학점 상 자선은 전공, 부전, 교양 뭘로 채우든지 상관없습니다 따라서 전공에서 초과된 학점은 그냥 자선으로 들었다고 보시면 됩니다",109983796
대학외국어가 교양으로 인정되나요?예를들어 제가 평화반인데영어도 듣고.진리반이 듣는 교양중국어를 추가로 들엇을 경우에요!,네 교양학점으로 인정됩니다,109983450
이중전공 변경을 신청하면 기존에 받은 이중전공 학점은 어떻게 되는건가요? 아니면 기존 이중전공 학점은 사라지고 42학점을 새로운 이중전공으로 다시 받아야하는건가요?,자선으로 처리됩니다 따라서 바꾸신 이중으로 새로 42학점을 이수해야합니다,109977320
"조교님 제가 등록기간에 등록을 못해서 추가등록기간에 하려고 하는데요,국장1과 면학장학금을 다 합쳐서 등록금 0인데도, 추가등록을 해여하나요? 어떻게 하면되나요?",추가등록기간에 고지서대로 등록금을 납부하시면 됩니다 0원이어도 등록 절차를 밟아야 정상적으로 등록됩니다,109941629
조교님 안녕하세요!타대학 교류에 대해 알고 싶어서 글 남겨요!1. 어느 학교랑 교류가 가능한지는 어떻게 알 수 있나요?2. 전공과 관련 없는 과목을 들으면 그냥 자선으로 처리되나요?3. 수강신청이나 이런 건 따로 해야 하는 건가요4. 학교에 따로 신청하는 절차나 방식을 알고 싶습니다.5. 이수 가능학점이나 학기에도 제한이 있나요?6. 타대학 전공 교류에 관해 정보를 어디서 얻을 수 있나요?,"1. 매학기마다 교류가 가능한 대학 목록이 신청공지로 업데이트됩니다 기존의 교류 대학들을 확인하시려면 학교 홈피 공지사항을 검색바랍니다 2. 전공, 이중, 교양 등은 각 학과와 교양대학의 사전 승인을 받아야 합니다 전공과 상관없는 과목을 인정받으려면 본전공 학과에서 자선으로 받든 아니면 교양대학의 승인을 받아 교양학점으로 받아야 합니다 3. 각 대학마다 신청방식이 다르며 이건 신청공지를 통해 안내됩니다 4. 공지보시면 자세하게 안내되어있고 매뉴얼도 첨부되어 있습니다 5. 국내외교류는 2개학기 최대 35학점입니다 6. 학교홈피 > 공지사항 > '국내'로 검색 > 각 학기별 국내대학 학점교류 공지들을 확인바랍니다 사실 질문하신 사항들 모두 홈피 공지만 확인하셨다면 다 알 수 있는 것들입니다..",109908885
조교님 안녕하세요! 부전공 변경 관련 문의입니다!제가 작년에 부전공a를 신청했다가 이번에 부전공b로 바꿨습니다.. 근데 생각보다 너무 안맞아서 다시 a로 바꾸고 싶은 마음이 굴뚝같은데요... 부전공 변경신청을 두 번할 수 있나요??,대신 답해주셔서 감사합니다^^,109901567
에타조교님 안녕하세요재입학관련 질문입니다휴학을 다 쓰고 초과되어 재입학을 하게되면휴학을 또 쓸 수있는 기회가 주어지나요?아니면 박탈되나요?,"재입학은 학적만 재학생 신분으로 복구되는 것입니다 기존의 학기, 성적, 휴학 기간은 그대로 유지됩니다",109801271
조교님 안녕하세요!??비슷한 질문이 많아서 번거로우실텐데 감사합니다:)혹시 체육 카테고리에서 c받았던 과목을 과학과 기술 카테고리에 있는 과목으로 재수강이 가능할까요?,교양선택과목은 카테고리 상관없이 재수강 연결이 가능합니다,109791346
"안녕하세요 조교님! 제가 소수어과 전공수업을 수강하고 있는데 현재 수강 인원이 5-6명입니다. 혹시 폐강인원&기준에 대해서 알려주실 수 있나요ㅠㅠ? 수강편람에서도 못찾겠더라구요ㅠㅠㅠㅠㅠ그리고 현재 제가 3-2학기 재학중인데, 이번학기에 졸업논문 수업을 수강하려고 합니다. 대체로 4-1학기에 졸업논문 수업을 듣고 1년동안 작성하던데, 3학년때 수업을 듣고 작성하여 졸업전에 졸논 심사를 통과해도 상관없나요..?어떤분은 4-2학기에 맞춰서 졸논심사를 받아야한다고 말씀하시더라구요ㅠㅠ","1. 전공수업의 폐강 기준은 분반여부, 정교수여부, 입학정원에 따라 다릅니다 이건 편람엔 안 나와있고 저도 예전에 학종지에서 따로 매뉴얼을 받아서 폐강 기준을 확인했었습니다 그러니 폐강 여부는 학과사무실에 문의해보셔야 할 것 같습니다 2. 졸업시험, 논문응시는 3학년2학기 수료생부터 가능합니다 즉 3학년 2학기까지 다 마치고 나서야 논문 작성 및 제출을 할 수 있습니다",109791124
"조교님~!~! 랑상 수고 많으십니다??7+1 다녀오는 학기는 정규학기 내 인것으로 알고있는데, 해당 학기에 외대에는 등록금을 안내고 외국 소재 대학 등록금은 내야하는 상황이면 햐당 학기에 국가장학금 수혜는 어떻게 되나요? ㅠㅠ7+1 다녀오고 9학기 졸업을 하게 되면 7+1 다녀오는 학기랑 9번째 학기 둘 모두 국장 수혜가 불가능한걸까요?",칠플일은 일반적으로 전액장학혜택을 받으며 따라서 등록금 범위 내에서 지급되는 국장은 파견학기엔 받을 수 없습니다 물론 파견직후 바로 그 다음학기부턴 신청이 가능합니다,109739126
조교님 안녕하세요!교환학생과 관련해 드릴 질문이 있습니다!혹시 아너스프로그램이나 7+1제도로 학점을 인정받으면 패스엔페일로 학점이 계산되는건가요?아니면 따로 학점을 계산하는 방식이 있나요?,패스페일입니다 간혹 평점을 주는 경우도 있긴한데 특별한 경우가 아니라면 무조건 패논페입니다,109732456
조교님 안녕하세요9학기 재학중이고 이번 1학기를 다니면 134학점을 다 채우는데 여름 계절로 전공 과목 재수강을 하거나 추가로 수업을 들을 수 있을까요? 계절은 7학기 128학점이상 이수자에게만 제한이 있고 8학기은 자유롭게 들어도 되는건가요?,최종학기에 졸업학점을 다 채웠어도 바로 그 다음 계절까지는 들을 수 있습니다 (계절 제한은 7학기생만 해당됨 8학기 이상이면 상관없음),109711801
"조교님 안녕하세요!동일과목 수강에 대해 여쭤보고싶습니다.본전공 전필과 이중전공 전필이 겹쳐서 경원론을 중복수강 해야하는 상황인데요.혹시 한 학기에 본전공에서 재수강, 이중전공에서 초수강으로 동시수강이 가능한가요?항상 고생이 많으십니다. 감사합니다.",그런 경우엔 보통 중복수강금지 과목이라서 신청 자체가 되지 않습니다 그래서 전필이 겹칠 때는 학과 지침에 따라 타과목으로 대체하거나 아니면 중복수강을 허용하는데 이건 학과마다 다릅니다 우선 수강편람에서 해당과목이 중복수강금지로 지정되어 있는지 확인바랍니다,109676072
안녕하세요 조교님 다름이 아니라 제가 저번 학기에 세계주요문화와통번역의역할 사이버 강의(3학점)에서 논패스를 받았는데 재수강 연결을 해야하나요?,대신 답해주셔서 감사합니다^^,109653501
"안녕하세요 조교님! 타 대학 학점 교류 관련해서 몇 가지 질문드리고 싶습니다.1. 최대 6학점 이내 수강신청이 가능한 타교와 우리 학교에 동시에 수강신청한다면, 이번 학기 최대 수강 가능 학점 총 몇 학점인가요?2. 타과 강의를 신청해서 서류 신청 당시 미네르바 대학장님 도장을 받고 '교양' 카테고리로 신청을 했는데, 이를 1전공 학과장님 도장을 받고 '자선' 카테고리로 바꿀 수 있을까요?항상 친절하게 답변해 주셔서 감사합니다. 건강 잘 챙기시고 좋은 하루 보내세요:)",1. 본교 및 타대학 포함 최대 17학점입니다 2. 이미 학종지에 서류까지 다 제출하셨다면 바꿀 수 없습니다,109652930
"답변해주시느라 고생많으세요다름이 아니라 재수강 관련 문의를 드립니다. 전공어1학기 수업이 3학점으로 작년 1학기에 열렸는데, 이번 학기에는 3학점에서 2학점 수업으로 바뀌어 열렸습니다. 재수강은 저번에 들은 수업의 학점을 삭제하고, 새롭게 들은 학점으로 인정된다고 들었는데 이 경우에도 작년에 들은 3학점이 삭제되고, 올해 듣는 2학점으로 인정되는 것인지 문의드립니다.",네 그렇게 처리됩니다,109626467
안녕하세요 조교님!! 혹시 요건만된다면 조기졸업과 학석사연계과정을 둘다 신청할수 있는건가요? 이번학기 조기졸업 신청하고 다음학기에 학석사신청하려고 생각하고 있어요ㅠㅜ,학석사신청을 하시면 조기졸업은 자동으로 이루어집니다 (학부 7학기 조기졸업 + 석사 3학기),109523487
안녕하세여 조교님!저는 지금 부전공을 이수하고 있는데요 전공심화+부전공으로 바꾸고 싶은데 바꿀 수 있을까요?? 그런데 제가 처음에 이중전공에서 부전공으로 한번 바꿔서 걱정이 됩니다.. 답변 부탁드리겠습니다 항상 감사합니다!,이중과 달리 부전(전공심화) 신청은 따로 제한이 없습니다,109448494
안녕하세요 조교님residential college English tutor에 대해 질문드리려고 하는데요이튜터로 선발이되었는데 이것도 교내근로 형식인가요? 국장 근로장학금을 신청하고싶어서요,음...이건 제가 들어본적이 없는 프로그램인데 새로 생겼나보네요? 교내근로인지에 대한 여부는 아마 신청 공지에 나와있었을텐데 없으면 해당 프로그램을 선발한 부서에 문의바랍니다 교내근로 여부는 프로그램마다 다르고 저도 처음듣는거라 답변이 어려울듯 하네요...,109363126
안녕하세요 조교님 교직이수 관련해서 여쭤볼게 있습니다! 저는 제1전공으로 서양어대학 교직이수가 가능한 과를 다니고 있고 이번에 이중전공을 상경계열로 신청해서 제2전공으로 상경계열 과 수업을 듣게 됩니다 혹시 나중에 교직으로 진로를 생각해볼 수도 있을 것 같아서 이번 2학년 1학기 과목에 교직 과목을 담았는데요만약에 제가 계속 교직 과목을 듣고 교직이수를 하게 된다면 교직 자격증은 제1전공인 프랑스어 교직 자격증이 나오는 건가요?이중전공이 상경계열이기 때문에 교직 자격증이 영어 교육으로 나올 수는 없는거죠?만약 이중전공이 영어과라면 영어 교육 교직 자격증을 딸 수 있는 건가요??교직관련 세부사항이 잘 나와있는 곳이 없어서 여쭤봅니다:),교직은 대개 본인의 1전공으로만 이수하지만 이중전공도 교직 이수를 희망한다면 복수 교원 자격을 신청해야합니다 물론 학생의 이중전공이 교직이수가 가능한 학과여야하고 영어 교원 자격을 희망한다면 당연히 영어전공이어야 합니다 일단 이중을 영어 교원 취득이 가능한 전공으로 바꾸신 후 11월 경에 학교 홈피로 공지되는 복수 교원 자격 신청기간을 확인바랍니다,109350675
"조교님 안녕하세요, 국내외 학점교류를 알아보고 있는 신입생입니다.학교 홈페이지를 통해 이것저것 알아보다가 해결되지 않는 부분이 있어서 이 게시판으로 문의드립니다.1. 국내외 학점교류 인정학점이 최대 35학점이라고 알고있는데, 이게 <국내대학 학점교류+교환학생 학점> 이렇게 35학점을 인정한다는 것이 맞나요?2. 국외교류 보고서를 몇개 찾아봤는데, 영어대학은 학점인정이 2학점밖에 안된다고 쓰여있는데.. 이건 무슨 의미인가요?(밑으로 보고서 내용 그대로 첨부합니다: 아직 본교에서 정식으로 학점인정을 받지는 않았지만 규정상 영어학과는 2학점밖에 인정이 안됩니다. 한국과 학기 수업 횟수가 1회 차이가 나기때문에 2.8학점인데 영어학과는 내림하여 2학점 인정 가능합니다. )2학점밖에 인정이 안된다고 하면, 그 학기 학점평점이 2점이라는 것인가요?답 주시면 진심으로 감사드리겠습니다. 수고가 많으십니다!",1. 네 국내든 국외든 본교 이외의 기관에서 취득한 학점을 모두 합해서 최대 35학점입니다 2. 학점인정범위는 각 학과에서 정합니다 따라서 본인이 인정받고자 하는 전공학점의 제한 범위는 해당학과에 문의하셔야 합니다,109341573
