,글쓴이,내용,더보기,id,작성시간,좋아요,댓글 수
79,익명,"조교님 안녕하세요! 바쁘신 와중에 항상 애써주셔서 감사합니다.다름이 아니라 작년에 신입생 진단평가를 응시하지 못해 올해 신입생들과 보기위해 신청을 해놓았었는데요, 재학생 수강신청 일정이 먼저여서 대영 평화반을 신청해봤는데 신청이 되더라구요. 그런데 그 후에 친 진단평가에서 진리가 나왔습니다.이런 경우에는 이미 수강신청이 되어있는 평화 과목을 버리고 진리로 다시 잡아야하나요? 혹은 그냥 평화를 들어도 되나요?신청이 된 것도 이상했지만 영어 진단평가가 재학생 수강신청 이후여서 신입생들이 다 잡아놓았는데 재학생들은 이럴 땐 어떻게 신청하나요...? 정정기간에 잡",1,109102006,2020-03-14 4:26,0,3
80,익명,안녕하세요 에타죠교님다름이아니라. Hufs survival english 1 에 학년 1이라고 써있는데ㅠ 꼭 1학년만들어야하는 수업인가요? 아니면 3학년도 들을수있는수업인가요?ㅠ 다른거는 학년이 써잇지않고 써있더라도장바구니에 담을때 학년표시가없는데이수업은 처크가되어있습니다ㅠ,0,109081217,2020-03-14 1:24,0,1
81,익명,"안녕하세요 조교님! 항상 수고 많으십니다!다름이 아니라 제가 이중전공이 통계학과인데, 이번 학기에 수학과에서 통계학과 전공이 인정되는 이산수학을 들으려고 합니다일단 신청은 해놨는데 따로 연결같은 걸 해야할까요?따로 더 해야할 작업이 있다면 어떻게 해야하는지 알고싶습니다",0,109053675,2020-03-13 22:51,0,1
82,익명,"안녕하세요 조교님 저는 지금 코로나 위험국가에서 자비유학을 하고 있는 학생입니다. 다름이아니라 상황이 갑작스럽게 악화돼서 한국으로 돌아갈 예정입니다. 저는 휴학신분으로 공부를 하고있었기 때문에 당장 복학신청을하고 학기를 이어나가고 싶습니다. 다음주에 복학신청이 가능하다고 들었습니다 조교님. 하지만 문제가 제가 복학신청을 한다고 하더라도, 수강신청이 하나도 돼있지않습니다.. 혹시 이와 관련해서 해결책이 있을까요?",0,109049050,2020-03-13 22:27,0,2
83,익명,안녕하세요 조교님!! 경영학과 부전공생입니다. 정정기간에 수강신청하려고 경영학원론 수업을 담으려는데 다음과 같이 담아지질 않습니다ㅠㅠ 전필 과목인데 장바구니에 담지 못한 상태로 수강신청해야하나요 ㅠㅠ 도와주세요오 ㅠㅠ 어떡해야할까요 ㅠㅠ 무조껀 잡아야하는 수업인데 ㅠㅠ 항상 감사합니다,0,109028242,2020-03-13 20:34,0,4
84,익명,안녕하세요 조교님!webex 로그인시 이메일에 종정시에 등록된 이메일이라고 적혀있는데 학교이메일형식이 아니라 네이버가 종정시에 등록되어있어도 괜찮을까요? 아니면 학교 이메일 새로 만들어여하는걸까요?,0,109000812,2020-03-13 17:55,0,5
85,익명,"안녕하세요 조교님!부전공 변경은 매년 1,7월 부전공 신청기간에 하면 되나요?미리 신청해놓은 부전공이 있으면 부전공 변경하면 기존의 부전공은 취소되는건가요?",0,108939678,2020-03-13 12:02,0,1
86,익명,조교님 안녕하세요!글로벌캠퍼스 학생이 서울캠 경제학전공 신청을 부전공이든 이중이든 안해놨으면 자유선택으로라도 정기학기중에 경제학 수강을 못하나요?,0,108938851,2020-03-13 11:56,0,2
87,익명,"안녕하세요 조교님!현재 경영학 부전공자이고,2학기에 외대와 협약 맺은 학교에서경영학과로 자비유학 혹은 교환학생을 생각 중입니다.혹시 경영학으로 학점인정이 가능한지, 과목에 제한이 있는지 여쭤보고 싶습니다!",1,108935605,2020-03-13 11:31,0,1
88,익명,조교님 안녕하세요!문화 카테고리에 있던 과목을미래 시뮬레이션에서 패논패 과목으로 자수강 할 수 있나요?,0,108792954,2020-03-12 16:45,0,1
89,익명,조교님 안녕하세요! 제가 17학년도에 코어산업으로 인턴갔었는데 증명서 발급받을 수 있을까요? 또한 과회장했던 것도 증명서 발급가능한지 궁금합니다. 감사합니다,0,108767598,2020-03-12 14:12,0,2
90,익명,조교님! 항상 수고가 많으세요:)제가 이번에 국가리더로 이중전공 변경을 하고 싶은데 원래 이중전공 바꾸는 티오가 따로 정해져 있지 않다고 들었는데 이번에는 티오가 정해졌다고 들어서 혹시 컷트라인이나 티오나는 거 어디서 확인할 수 있나요??ㅠㅠㅠ 핑프면 죄송합니다ㅠㅠ코로나 바이러스 항상 조심하세요!,0,108753361,2020-03-12 12:36,0,1
91,익명,"조교님 안녕하세요! 항상 수고가 많으십니다!다름이 아니라,대학외국어중 대학영어(진리반)을 1,2 둘 모두 재수강 해야하는 상태입니다.다른 대학 외국어, 예를들어 대학중국어로 바꿔서 1학기, 2학기 재수강으로 들어도 되나요?",0,108693239,2020-03-12 0:50,0,1
92,익명,"조교님 안녕하세요! 저는 현재 2학년인 19학번 학생입니다. 제가 이중전공으로 eicc를 신청했는데 경영으로 바꾸려고 합니다. 1학기 끝나고 경영 시험이 있는 거로 알고 있는데, 종정시에 들어가서 후기 이중전공 변경 신청을 하고 1학기에 eicc 수업을 안 듣고 1학기 끝나고 경영 이중 시험을 보면 될까요? 경영 이중 시험에 합격할 수도 있지만, 합격하지 못할 경우에는 1학기 후에 부전공으로 신청하면 되는 건가요?좋은 하루 되세요! 감사합니다.",1,108634470,2020-03-11 19:34,0,4
93,익명,"안녕하세여 조교님작년 2학기 까지가 마지막 학기였고, 졸업인증(토익 증명서)를 안내서이제 8월 14일 졸업예정자로 되어있는 상태인데요.이번 상반기에 토익 점수 증명서를 제출해서 8월 졸업자로 할까 하는데, 반드시 대면으로만 제출해야 졸업가능한가요??",1,108601473,2020-03-11 16:18,0,6
94,익명,"조교님 안녕하세요! 제가 이번 20년도 1학기에 휴학을 하게됐는데 2학기는 자비유학을 갈 예정이거든요그 사이에 낀 올해 여름 계절학기를 듣고 유학을 가서 한 학기 들은 다음에 그 나라에서 겨울 계절학기까지 들으려고 합니다! 제가 찾아보니까 직전학기가 휴학이어도 다음학기에 복학하면 다음학기에 합산되어 학점 인정이 된다고 하던데, 저처럼 2학기 기준 앞뒤로 계절학기가 다 붙는 경우에도 여름 겨울계절 두번이 모두 인정되는거 맞죠? 너무 학점이 오버(?)되는게 아닌가 싶어 여쭤봅니다ㅠㅠ",0,108467905,2020-03-10 21:33,1,1
95,익명,조교님 재수강에 대하여 질문드립니다!제가 작년에 들었던 2학점 수업이 올해부터 3학점이 되었는데 재수강을 하게 되면 3학점으로 인정되고 평가도 재수강 기준으로 되나요?,0,108424005,2020-03-10 17:21,0,1
96,익명,메일로 따로 교수님께 증원을 신청한 경우에는 개강 이후에 시간표에 업데이트가 되는 건가요? 교수님이 명단 넣어 주신다고 하셨는데 아직 시간표에는 뜨지 않아서 여쭤봅니다,0,108419831,2020-03-10 16:56,0,1
97,익명,조교님 안녕하세요!졸업시 필요한 봉사시간은 몇시간인가요?학교홈피 찾아봤는데 안나와서요ㅜㅜ코로나 조심하시고 건강하세요:),0,108416540,2020-03-10 16:37,0,1
98,익명,조교님 학점 인정에 관해 질문 드립니다. 저학년 때 들었던 과목을 다시 들어도 학점이 인정되나요? 같은 내용인데 내용이 조금 추가되었고 과목 이름이 바뀌었습니다. 이런 경우 정상적으로 학점에 카운트가 되는 건가요? 참고로 재수강은 아닙니다!,0,108396791,2020-03-10 14:42,0,1
99,익명,"조교님 안녕하세요 후기이중제도에 관하여 질문드립니다제가 경제 부전공을 하는중이고, 매번 변경시기에 티오가 0이어서 변경신청을 하지 못했습니다그래서 후기이중에 대해 고려를 하고 있는데, 제가 (한학기 휴학을 해서) 이번학기(20-1)에 3-2이고, (20-2)학기에는 4-1로 교환학생을 다녀올 예정입니다. 그래서 돌아오면 4-2한학기가 남는건데요이때 후기 이중 신청은 언제해야하는건가요..?매년 4월만 받는다고 알고 있는데, 돌아와서 (21-1)학기에 3월에 수강신청하고, 4월에 후기이중신청을 하는건가요?아니면 이번 3-2학기에 후기이중신청을 4학년 올라",1,108377290,2020-03-10 12:35,0,4
100,익명,"조교님 안녕하세요20-1학기 기준 7학기 등록생입니다 막학기를 앞두고 졸업과 관련하여 궁금한게 있어 글 남깁니다추가학기가 아닌 정규 8학기면 최소 1학점이라도 신청하고 본 등록금을 다 납부해야한다고 알고 있습니다. 다만 제가 막학기 오프라인 수업이 어려운 상황이라 7학기까지 졸업 이수 학점을 다 충족 시켜놓고, 막학기엔 수강신청하고 등록금 납부 후 전과목 수강 취소(드랍)를 할 수 있나요?등록금만 납부하고 드랍해서 실 오프라인 수업 듣는건 없는 0학점 상태 말입니다. 항상 감사합니다!",1,108354136,2020-03-10 9:28,0,3
101,익명,"조교님 안녕하세요 :) 휴학 신청과 관련해서 질문 올립니다.현재 제가 외국에 나가있는 상태인데, 이번 코로나 사태로 인해 휴학을 고려하는 중입니다.등록금은 이미 낸 상태이고, 휴학/복학신청 기간을 지난 것 같은데 그런데도 휴학 신청이 가능할까요?이미낸 등록금(참고로 등록금 일부는 성적우수로 장학금을 받은 상태인 것 같은데)는 다음 복학 때 적용되는건가요?답변 기다리고 있겠습니다. 언제나 수고가 많습니다 감사합니다!",1,108347453,2020-03-10 5:31,0,4
102,익명,조교님 안녕하세요 ??저는 현재 3-2학기를 7+1 우수선발로 해외 어학원에서 공부중인 학생입니다등록을 이미 마쳤는데요다시 휴학 신청을 할 수 있나요? 그냥 자비유학처럼 할 수 있게요... 할 수 있다면 학교에서 명목상으로 준 장학금은 어떻게 처리되나요? 다시 뱉어내야하나요? ????코로나가 퍼지고 있는 상황에서도 마스크는 커녕 경각심도 없이 이탈리아랑 스페인에 다녀오는 주위 학생들때문에 학점인정을 포기하고 자가격리를 하고싶은 상황이라서요... 하지만 등록금을 뱉어내고싶지는 않아요 ㅜㅠ,1,108310586,2020-03-10 0:16,0,1
103,익명,"조교님 안녕하세요!7+1제도를 통해 1년간 해외 대학교에서 공부할 수 있나요? 한번은 학과선발, 한번은 우수선발로요! 안된다는 사람도 있고 된다는 사람도 있어서 여쭙습니다국제교류팀 공지를 보니 아래 사진처럼 나와있더라고요",0,108304737,2020-03-09 23:46,0,3
104,익명,재학생인데 신입생때 실물학생증은 발급 안받고 모바일 학생증만 발급받았습니다. 실물 학생증 발급받고 싶은데 지금 신입생 신청기간에 해야 하나요? 아니면 원스톱서비스센터로 가면 기간 제한 없이 발급받을 수 있는 건가요? 감사합니다!,0,108283715,2020-03-09 21:58,0,1
105,익명,"조교님 안녕하십니까.이번에 어문계열 편입학한 학생입니다.이중전공이나 부전공도 타 어문계열로 할 생각입니다. 방학때 연수를 다녀오면 해당 전공 6학점을 주는 걸오 알고 있는데, 혹시 1전공과 이중이나부전공 둘 다 방학때 해외연수를 다녀오면 6점 6점으로 총 12학점을 인정 받을 수 있나요?",0,108135139,2020-03-09 2:14,0,1
106,익명,조교님 안녕하세요!올해 2학년되는 학생입니다!! 다름이 아니라 교직 이수에 관한 질문인데요. 교직이수를 하려면 들어야하는 수업이 있다는걸 뒤늦게 알았는데 이미 재학생 수강신청 기간은 지났잖아요ㅠㅠㅠ근데 수업을 찾아보니까 40명 정원 수업에 3자리가 남아있는 수업이 있더라구요 수강 변경기간에 이 수업 잡아도 되는 거겠지요...?,0,108084469,2020-03-08 21:33,0,2
107,익명,조교님 안녕하세요 제가 지금 4학년1학기고 이중한적 없이 쭉 부전공을 하고 있습니다. 이번 여름방학에 이걸 이중으로 올렸다가 졸업직전에 부전공으로 내릴수 있나요?,0,107804175,2020-03-06 22:05,0,1
108,익명,"안녕하세요 조교님이중전공 변경은 재학 중 한 회만 가능하다고 했는데,부전공에서 이중전공 올리는거랑이중전공인 상태에서 다른 이중전공으로 변경하는 것이 두 개는 별개인 건가요?",0,107788079,2020-03-06 20:34,0,1
109,익명,"안녕하세요 조교님!이중신청을 안한 1-2 복학생 신분인데,경제학전공 2학년 이중 전용 강의를 자선으로 신청해서 수강할 수 있나요?",0,107786709,2020-03-06 20:26,0,1
110,익명,안녕하세요 조교님!제가 다음년도 1학기에 영어권 교환학생을 가려고 하는데그럼 다음 학기 시작 전에 지원하면 되나요?감사합니다!,0,107740932,2020-03-06 15:57,0,1
111,익명,"안녕하세요 조교님!제가 궁금한 건 두가지인데요,1) 코로나 때문에 부득이하게 2학기에 교환학생을 가게 되어, 7학기에 교환을 가게 되는데 갈 수 있는 거 맞죠??? 교환 신청은 5학기 마치고 신청했습니다!2) 7월에 학교에서 공지가 뜨면 전공심화+부전공 신청하려고 하는데 종합정보시스템에 따로 저렇게 신청하는 선택지가 있는지 궁금합니다??",1,107691949,2020-03-06 10:20,0,2
112,익명,조교님 안녕하세요!!제가 2018년 2-1까지 재학하고 군휴학을 했습니다3월 말에 전역하는데 개강2주밀림+첫 2주 싸강 대체로 복학이 가능할거라고 판단해서 복학하려 하는데복학 신청이 2월에 이미 있었더라고요 ㅜㅠ이런경우에는 따로 학교측에 연락해서 복학신청을  할수있을까요? 추가 등록기간에 등록금 내는 것도 복학신청을 한 사람만 할수있다 들어서요..! 답변 감사합니다,1,107605927,2020-03-05 21:49,0,1
